"OBJECTID","ID_0","ISO","NAME_0","OBJECTID_1","ISO3","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","POP2000","SQKM","POPSQKM","UNREGION1","UNREGION2","DEVELOPING","CIS","Transition","OECD","WBREGION","WBINCOME","WBDEBT","WBOTHER","CEEAC","CEMAC","CEPLG","COMESA","EAC","ECOWAS","IGAD","IOC","MRU","SACU","UEMOA","UMA","PALOP","PARTA","CACM","EurAsEC","Agadir","SAARC","ASEAN","NAFTA","GCC","CSN","CARICOM","EU","CAN","ACP","Landlocked","AOSIS","SIDS","Islands","LDC"
1,78,"FIN","Finland",75,"FIN","Finland","FINLAND","Finland","Suomi|Suomen Tasavalta",NA,"Finland",NA,"Finlande ","Finlandia ","<U+0424><U+0438><U+043D><U+043B><U+044F><U+043D><U+0434><U+0438><U+044F>","<U+0641><U+0646><U+0644><U+0646><U+062F><U+0627>","<U+82AC><U+5170> ",NA,NA,"Finland","FI",NA,"FI",246,"1947","Present",5171806,333796.906,15.4938703955512,"Northern Europe","Europe",2,NA,NA,1,NA,"High income: OECD","Debt not classified","EMU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
