"OBJECTID","ID_0","ISO","NAME_0","OBJECTID_1","ISO3","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","POP2000","SQKM","POPSQKM","UNREGION1","UNREGION2","DEVELOPING","CIS","Transition","OECD","WBREGION","WBINCOME","WBDEBT","WBOTHER","CEEAC","CEMAC","CEPLG","COMESA","EAC","ECOWAS","IGAD","IOC","MRU","SACU","UEMOA","UMA","PALOP","PARTA","CACM","EurAsEC","Agadir","SAARC","ASEAN","NAFTA","GCC","CSN","CARICOM","EU","CAN","ACP","Landlocked","AOSIS","SIDS","Islands","LDC"
1,103,"HUN","Hungary",104,"HUN","Hungary","HUNGARY","Hungary","Magyarorszag",NA,"Magyarország",NA,"Hongrie ","Hungría ","<U+0412><U+0435><U+043D><U+0433><U+0440><U+0438><U+044F> ","<U+0627><U+0644><U+0645><U+062C><U+0631>","<U+5308><U+7259><U+5229> ","Austria-Hungary",NA,"Hungary","HU",NA,"HU",348,"1900","Present",9967555,92782.203,107.429600480601,"Eastern Europe","Europe",2,NA,NA,1,"Europe & Central Asia","Upper middle income","Moderately indebted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA
